date,case,hospital,icu,death,name,sex,agegroup
2021-01-28,207,71,9,1,Shetland,male,75-84
2021-01-28,303,38,9,2,Shetland,male,85+
2021-01-28,370,56,8,2,Tayside,female,0
2021-01-28,248,98,0,1,Tayside,female,1-14
2021-01-28,184,21,15,3,Tayside,female,15-44
2021-01-28,329,37,14,1,Tayside,female,45-64
2021-01-28,387,56,6,2,Tayside,female,65-74
2021-01-28,210,33,10,3,Tayside,female,75-84
2021-01-28,106,35,3,3,Tayside,female,85+
2021-01-28,254,39,6,5,Tayside,male,0
2021-01-28,362,1,6,4,Tayside,male,1-14
2021-01-28,197,23,8,2,Tayside,male,15-44
2021-01-28,308,79,15,1,Tayside,male,45-64
2021-01-28,505,52,9,0,Tayside,male,65-74
2021-01-28,212,79,7,3,Tayside,male,75-84
2021-01-28,403,44,5,2,Tayside,male,85+
2021-01-28,40,7,8,3,Western Isles,female,0
2021-01-28,279,48,13,1,Western Isles,female,1-14
2021-01-28,388,50,9,1,Western Isles,female,15-44
2021-01-28,592,51,8,2,Western Isles,female,45-64
2021-01-28,404,51,12,3,Western Isles,female,65-74
2021-01-28,323,88,13,3,Western Isles,female,75-84
2021-01-28,505,57,11,5,Western Isles,female,85+
2021-01-28,227,34,6,3,Western Isles,male,0
2021-01-28,439,69,13,2,Western Isles,male,1-14
2021-01-28,268,14,13,4,Western Isles,male,15-44
2021-01-28,240,56,10,2,Western Isles,male,45-64
2021-01-28,200,22,8,2,Western Isles,male,65-74
2021-01-28,311,31,12,2,Western Isles,male,75-84
2021-01-28,270,102,10,0,Western Isles,male,85+
2021-01-29,458,95,9,4,Ayrshire and Arran,female,0
2021-01-29,327,65,14,3,Ayrshire and Arran,female,1-14
2021-01-29,197,40,12,4,Ayrshire and Arran,female,15-44
2021-01-29,425,48,6,0,Ayrshire and Arran,female,45-64
2021-01-29,342,79,6,4,Ayrshire and Arran,female,65-74
2021-01-29,269,92,9,0,Ayrshire and Arran,female,75-84
2021-01-29,234,39,9,3,Ayrshire and Arran,female,85+
2021-01-29,525,59,9,3,Ayrshire and Arran,male,0
2021-01-29,132,34,4,2,Ayrshire and Arran,male,1-14
2021-01-29,474,35,11,3,Ayrshire and Arran,male,15-44
2021-01-29,69,51,14,3,Ayrshire and Arran,male,45-64
2021-01-29,192,57,5,4,Ayrshire and Arran,male,65-74
2021-01-29,483,60,4,4,Ayrshire and Arran,male,75-84
2021-01-29,0,34,8,1,Ayrshire and Arran,male,85+
2021-01-29,210,71,7,4,Borders,female,0
2021-01-29,382,28,10,3,Borders,female,1-14
2021-01-29,283,75,11,4,Borders,female,15-44
2021-01-29,268,41,8,1,Borders,female,45-64
2021-01-29,225,109,15,2,Borders,female,65-74
2021-01-29,102,77,7,3,Borders,female,75-84
2021-01-29,322,68,11,1,Borders,female,85+
2021-01-29,182,79,8,4,Borders,male,0
2021-01-29,338,67,3,2,Borders,male,1-14
2021-01-29,238,34,2,2,Borders,male,15-44
2021-01-29,367,47,11,1,Borders,male,45-64
2021-01-29,255,36,7,1,Borders,male,65-74
2021-01-29,247,60,7,3,Borders,male,75-84
2021-01-29,310,56,9,4,Borders,male,85+
2021-01-29,259,37,11,0,Dumfries and Galloway,female,0
2021-01-29,328,36,10,4,Dumfries and Galloway,female,1-14
2021-01-29,175,63,12,2,Dumfries and Galloway,female,15-44
2021-01-29,243,67,7,3,Dumfries and Galloway,female,45-64
2021-01-29,381,54,11,3,Dumfries and Galloway,female,65-74
2021-01-29,185,70,14,2,Dumfries and Galloway,female,75-84
2021-01-29,387,43,7,3,Dumfries and Galloway,female,85+
2021-01-29,349,55,8,1,Dumfries and Galloway,male,0
2021-01-29,476,67,10,2,Dumfries and Galloway,male,1-14
2021-01-29,345,47,9,2,Dumfries and Galloway,male,15-44
2021-01-29,222,99,5,1,Dumfries and Galloway,male,45-64
2021-01-29,323,15,8,3,Dumfries and Galloway,male,65-74
2021-01-29,352,66,8,4,Dumfries and Galloway,male,75-84
2021-01-29,253,46,6,3,Dumfries and Galloway,male,85+
2021-01-29,147,56,12,2,Fife,female,0
2021-01-29,324,24,9,1,Fife,female,1-14
2021-01-29,212,84,12,2,Fife,female,15-44
2021-01-29,216,101,3,1,Fife,female,45-64
2021-01-29,303,66,12,3,Fife,female,65-74
2021-01-29,330,88,11,1,Fife,female,75-84
2021-01-29,102,47,5,2,Fife,female,85+
2021-01-29,247,55,8,2,Fife,male,0
2021-01-29,349,101,18,3,Fife,male,1-14
2021-01-29,93,70,7,2,Fife,male,15-44
2021-01-29,237,7,5,2,Fife,male,45-64
2021-01-29,291,37,9,1,Fife,male,65-74
2021-01-29,188,64,8,0,Fife,male,75-84
2021-01-29,222,66,8,3,Fife,male,85+
2021-01-29,204,61,4,3,Forth Valley,female,0
2021-01-29,146,77,9,0,Forth Valley,female,1-14
2021-01-29,356,60,3,3,Forth Valley,female,15-44
2021-01-29,253,79,5,1,Forth Valley,female,45-64
2021-01-29,363,54,12,3,Forth Valley,female,65-74
2021-01-29,69,17,12,0,Forth Valley,female,75-84
2021-01-29,25,54,16,3,Forth Valley,female,85+
2021-01-29,259,20,7,3,Forth Valley,male,0
2021-01-29,477,21,17,2,Forth Valley,male,1-14
2021-01-29,321,44,12,2,Forth Valley,male,15-44
2021-01-29,174,74,9,3,Forth Valley,male,45-64
2021-01-29,392,40,9,2,Forth Valley,male,65-74
2021-01-29,371,53,2,3,Forth Valley,male,75-84
2021-01-29,420,27,2,4,Forth Valley,male,85+
2021-01-29,257,46,7,4,Grampian,female,0
2021-01-29,405,52,10,2,Grampian,female,1-14
2021-01-29,280,55,7,2,Grampian,female,15-44
2021-01-29,338,12,12,1,Grampian,female,45-64
2021-01-29,282,52,9,1,Grampian,female,65-74
2021-01-29,280,40,9,4,Grampian,female,75-84
2021-01-29,215,84,9,3,Grampian,female,85+
2021-01-29,89,56,10,2,Grampian,male,0
2021-01-29,241,62,11,2,Grampian,male,1-14
2021-01-29,474,56,11,4,Grampian,male,15-44
2021-01-29,209,60,8,2,Grampian,male,45-64
2021-01-29,356,96,12,4,Grampian,male,65-74
2021-01-29,285,50,5,2,Grampian,male,75-84
2021-01-29,380,42,5,2,Grampian,male,85+
2021-01-29,409,0,13,0,Greater Glasgow and Clyde,female,0
2021-01-29,366,54,7,3,Greater Glasgow and Clyde,female,1-14
2021-01-29,321,61,18,4,Greater Glasgow and Clyde,female,15-44
2021-01-29,356,81,5,2,Greater Glasgow and Clyde,female,45-64
2021-01-29,288,65,11,2,Greater Glasgow and Clyde,female,65-74
2021-01-29,553,21,8,1,Greater Glasgow and Clyde,female,75-84
2021-01-29,432,97,12,3,Greater Glasgow and Clyde,female,85+
2021-01-29,189,53,11,1,Greater Glasgow and Clyde,male,0
2021-01-29,382,31,7,3,Greater Glasgow and Clyde,male,1-14
2021-01-29,135,42,10,0,Greater Glasgow and Clyde,male,15-44
2021-01-29,317,64,8,2,Greater Glasgow and Clyde,male,45-64
2021-01-29,311,109,13,4,Greater Glasgow and Clyde,male,65-74
2021-01-29,186,37,5,1,Greater Glasgow and Clyde,male,75-84
2021-01-29,414,49,11,1,Greater Glasgow and Clyde,male,85+
2021-01-29,356,39,7,2,Highland,female,0
2021-01-29,289,75,15,1,Highland,female,1-14
2021-01-29,428,40,12,4,Highland,female,15-44
2021-01-29,209,59,4,2,Highland,female,45-64
2021-01-29,232,63,8,2,Highland,female,65-74
2021-01-29,163,39,10,1,Highland,female,75-84
2021-01-29,187,112,12,1,Highland,female,85+
2021-01-29,347,77,7,1,Highland,male,0
2021-01-29,260,47,14,2,Highland,male,1-14
2021-01-29,263,32,15,1,Highland,male,15-44
2021-01-29,215,55,12,2,Highland,male,45-64
2021-01-29,188,31,3,2,Highland,male,65-74
2021-01-29,137,47,8,3,Highland,male,75-84
2021-01-29,392,48,8,3,Highland,male,85+
2021-01-29,327,50,8,1,Lanarkshire,female,0
2021-01-29,496,57,14,1,Lanarkshire,female,1-14
2021-01-29,391,70,6,3,Lanarkshire,female,15-44
2021-01-29,263,46,11,2,Lanarkshire,female,45-64
2021-01-29,325,27,6,2,Lanarkshire,female,65-74
2021-01-29,152,32,13,3,Lanarkshire,female,75-84
2021-01-29,234,47,9,4,Lanarkshire,female,85+
2021-01-29,236,82,5,3,Lanarkshire,male,0
2021-01-29,331,23,9,3,Lanarkshire,male,1-14
2021-01-29,199,47,11,4,Lanarkshire,male,15-44
2021-01-29,113,18,2,3,Lanarkshire,male,45-64
2021-01-29,31,9,9,1,Lanarkshire,male,65-74
2021-01-29,447,98,9,3,Lanarkshire,male,75-84
2021-01-29,420,49,16,4,Lanarkshire,male,85+
2021-01-29,376,55,7,2,Lothian,female,0
2021-01-29,207,80,5,2,Lothian,female,1-14
2021-01-29,376,54,1,4,Lothian,female,15-44
2021-01-29,424,45,12,4,Lothian,female,45-64
2021-01-29,251,24,9,3,Lothian,female,65-74
2021-01-29,361,79,11,2,Lothian,female,75-84
2021-01-29,356,36,5,1,Lothian,female,85+
2021-01-29,373,37,10,2,Lothian,male,0
2021-01-29,265,31,10,0,Lothian,male,1-14
2021-01-29,377,24,11,2,Lothian,male,15-44
2021-01-29,231,92,12,2,Lothian,male,45-64
2021-01-29,368,25,9,2,Lothian,male,65-74
2021-01-29,294,78,14,2,Lothian,male,75-84
2021-01-29,203,60,15,4,Lothian,male,85+
2021-01-29,282,53,8,2,Orkney,female,0
2021-01-29,306,54,7,2,Orkney,female,1-14
2021-01-29,269,38,9,2,Orkney,female,15-44
2021-01-29,306,55,2,4,Orkney,female,45-64
2021-01-29,157,21,14,1,Orkney,female,65-74
2021-01-29,505,41,14,2,Orkney,female,75-84
2021-01-29,453,13,9,2,Orkney,female,85+
2021-01-29,196,61,14,3,Orkney,male,0
2021-01-29,272,47,20,3,Orkney,male,1-14
2021-01-29,396,28,10,0,Orkney,male,15-44
2021-01-29,94,62,12,2,Orkney,male,45-64
2021-01-29,298,61,13,3,Orkney,male,65-74
2021-01-29,329,87,4,2,Orkney,male,75-84
2021-01-29,91,93,6,3,Orkney,male,85+
2021-01-29,97,102,11,3,Shetland,female,0
2021-01-29,225,23,13,1,Shetland,female,1-14
2021-01-29,282,43,9,2,Shetland,female,15-44
2021-01-29,288,71,14,3,Shetland,female,45-64
2021-01-29,306,37,8,0,Shetland,female,65-74
2021-01-29,54,33,11,5,Shetland,female,75-84
2021-01-29,305,9,4,1,Shetland,female,85+
2021-01-29,342,36,6,2,Shetland,male,0
2021-01-29,131,44,13,2,Shetland,male,1-14
2021-01-29,290,39,10,3,Shetland,male,15-44
2021-01-29,236,48,9,3,Shetland,male,45-64
2021-01-29,225,73,7,1,Shetland,male,65-74
2021-01-29,192,42,4,1,Shetland,male,75-84
2021-01-29,93,49,11,2,Shetland,male,85+
2021-01-29,157,77,10,1,Tayside,female,0
2021-01-29,319,115,9,4,Tayside,female,1-14
2021-01-29,297,71,5,3,Tayside,female,15-44
2021-01-29,228,80,16,1,Tayside,female,45-64
2021-01-29,0,43,11,1,Tayside,female,65-74
2021-01-29,313,48,10,1,Tayside,female,75-84
2021-01-29,80,62,8,1,Tayside,female,85+
2021-01-29,496,68,7,1,Tayside,male,0
2021-01-29,405,59,16,3,Tayside,male,1-14
2021-01-29,426,67,8,4,Tayside,male,15-44
2021-01-29,183,69,7,1,Tayside,male,45-64
2021-01-29,551,49,12,3,Tayside,male,65-74
2021-01-29,263,46,7,3,Tayside,male,75-84
2021-01-29,211,15,9,3,Tayside,male,85+
2021-01-29,190,22,10,3,Western Isles,female,0
2021-01-29,397,69,5,0,Western Isles,female,1-14
2021-01-29,378,91,7,4,Western Isles,female,15-44
2021-01-29,352,15,5,4,Western Isles,female,45-64
2021-01-29,132,48,13,0,Western Isles,female,65-74
2021-01-29,0,81,13,2,Western Isles,female,75-84
2021-01-29,245,59,5,3,Western Isles,female,85+
2021-01-29,82,86,10,3,Western Isles,male,0
2021-01-29,354,28,10,2,Western Isles,male,1-14
2021-01-29,312,53,13,5,Western Isles,male,15-44
2021-01-29,421,35,8,2,Western Isles,male,45-64
2021-01-29,241,71,13,2,Western Isles,male,65-74
2021-01-29,227,67,7,1,Western Isles,male,75-84
2021-01-29,280,78,2,0,Western Isles,male,85+
2021-01-30,377,54,2,5,Ayrshire and Arran,female,0
2021-01-30,365,49,9,3,Ayrshire and Arran,female,1-14
2021-01-30,355,71,12,2,Ayrshire and Arran,female,15-44
2021-01-30,340,58,15,4,Ayrshire and Arran,female,45-64
2021-01-30,286,25,4,3,Ayrshire and Arran,female,65-74
2021-01-30,282,63,6,2,Ayrshire and Arran,female,75-84
2021-01-30,517,60,11,2,Ayrshire and Arran,female,85+
2021-01-30,140,40,12,1,Ayrshire and Arran,male,0
2021-01-30,174,59,6,3,Ayrshire and Arran,male,1-14
2021-01-30,293,77,7,2,Ayrshire and Arran,male,15-44
2021-01-30,174,85,15,3,Ayrshire and Arran,male,45-64
2021-01-30,344,64,5,3,Ayrshire and Arran,male,65-74
2021-01-30,328,30,14,1,Ayrshire and Arran,male,75-84
2021-01-30,371,68,11,2,Ayrshire and Arran,male,85+
2021-01-30,262,102,8,1,Borders,female,0
2021-01-30,319,110,4,2,Borders,female,1-14
2021-01-30,413,48,5,2,Borders,female,15-44
2021-01-30,423,15,13,3,Borders,female,45-64
2021-01-30,178,68,10,2,Borders,female,65-74
2021-01-30,127,3,18,2,Borders,female,75-84
2021-01-30,211,77,9,3,Borders,female,85+
2021-01-30,132,32,7,3,Borders,male,0
2021-01-30,140,67,5,3,Borders,male,1-14
2021-01-30,278,53,9,3,Borders,male,15-44
2021-01-30,354,70,8,2,Borders,male,45-64
2021-01-30,163,43,9,2,Borders,male,65-74
2021-01-30,278,48,11,2,Borders,male,75-84
2021-01-30,157,36,8,3,Borders,male,85+
2021-01-30,219,51,12,1,Dumfries and Galloway,female,0
2021-01-30,385,34,7,4,Dumfries and Galloway,female,1-14
2021-01-30,207,66,8,3,Dumfries and Galloway,female,15-44
2021-01-30,390,55,11,3,Dumfries and Galloway,female,45-64
2021-01-30,580,42,5,3,Dumfries and Galloway,female,65-74
2021-01-30,249,79,7,2,Dumfries and Galloway,female,75-84
2021-01-30,455,63,11,0,Dumfries and Galloway,female,85+
2021-01-30,269,37,9,2,Dumfries and Galloway,male,0
2021-01-30,493,95,5,2,Dumfries and Galloway,male,1-14
2021-01-30,74,61,12,3,Dumfries and Galloway,male,15-44
2021-01-30,270,95,8,3,Dumfries and Galloway,male,45-64
2021-01-30,121,53,7,3,Dumfries and Galloway,male,65-74
2021-01-30,204,72,6,2,Dumfries and Galloway,male,75-84
2021-01-30,115,58,7,2,Dumfries and Galloway,male,85+
2021-01-30,164,55,12,2,Fife,female,0
2021-01-30,199,109,3,4,Fife,female,1-14
2021-01-30,295,37,13,4,Fife,female,15-44
2021-01-30,427,77,6,3,Fife,female,45-64
2021-01-30,162,57,7,4,Fife,female,65-74
2021-01-30,208,15,3,2,Fife,female,75-84
2021-01-30,105,47,12,2,Fife,female,85+
2021-01-30,514,47,7,4,Fife,male,0
2021-01-30,315,46,12,3,Fife,male,1-14
2021-01-30,283,115,10,2,Fife,male,15-44
2021-01-30,428,0,3,4,Fife,male,45-64
2021-01-30,192,85,11,2,Fife,male,65-74
2021-01-30,355,43,7,2,Fife,male,75-84
2021-01-30,147,55,9,3,Fife,male,85+
2021-01-30,367,47,6,2,Forth Valley,female,0
2021-01-30,43,48,8,3,Forth Valley,female,1-14
2021-01-30,335,71,5,3,Forth Valley,female,15-44
2021-01-30,307,39,9,0,Forth Valley,female,45-64
2021-01-30,263,69,10,4,Forth Valley,female,65-74
2021-01-30,140,82,7,3,Forth Valley,female,75-84
2021-01-30,334,67,15,2,Forth Valley,female,85+
2021-01-30,282,24,11,2,Forth Valley,male,0
2021-01-30,455,43,13,2,Forth Valley,male,1-14
2021-01-30,316,92,14,0,Forth Valley,male,15-44
2021-01-30,156,38,14,2,Forth Valley,male,45-64
2021-01-30,349,73,9,1,Forth Valley,male,65-74
2021-01-30,31,43,12,1,Forth Valley,male,75-84
2021-01-30,380,42,8,2,Forth Valley,male,85+
2021-01-30,310,34,13,1,Grampian,female,0
2021-01-30,361,89,12,0,Grampian,female,1-14
2021-01-30,507,67,11,3,Grampian,female,15-44
2021-01-30,259,64,6,3,Grampian,female,45-64
2021-01-30,237,54,4,3,Grampian,female,65-74
2021-01-30,469,31,7,3,Grampian,female,75-84
2021-01-30,305,72,7,3,Grampian,female,85+
2021-01-30,478,42,11,1,Grampian,male,0
2021-01-30,401,101,9,2,Grampian,male,1-14
2021-01-30,339,63,11,3,Grampian,male,15-44
2021-01-30,257,33,10,2,Grampian,male,45-64
2021-01-30,427,70,10,3,Grampian,male,65-74
2021-01-30,206,87,3,4,Grampian,male,75-84
2021-01-30,364,37,8,3,Grampian,male,85+
2021-01-30,520,11,10,2,Greater Glasgow and Clyde,female,0
2021-01-30,378,62,9,3,Greater Glasgow and Clyde,female,1-14
2021-01-30,245,55,6,3,Greater Glasgow and Clyde,female,15-44
2021-01-30,283,61,10,2,Greater Glasgow and Clyde,female,45-64
2021-01-30,337,12,3,4,Greater Glasgow and Clyde,female,65-74
2021-01-30,211,62,8,0,Greater Glasgow and Clyde,female,75-84
2021-01-30,179,77,2,3,Greater Glasgow and Clyde,female,85+
2021-01-30,222,57,11,2,Greater Glasgow and Clyde,male,0
2021-01-30,220,42,13,2,Greater Glasgow and Clyde,male,1-14
2021-01-30,578,69,6,4,Greater Glasgow and Clyde,male,15-44
2021-01-30,262,26,17,1,Greater Glasgow and Clyde,male,45-64
2021-01-30,298,76,17,4,Greater Glasgow and Clyde,male,65-74
2021-01-30,120,61,6,2,Greater Glasgow and Clyde,male,75-84
2021-01-30,380,49,7,4,Greater Glasgow and Clyde,male,85+
2021-01-30,221,33,9,2,Highland,female,0
2021-01-30,204,123,8,3,Highland,female,1-14
2021-01-30,298,92,9,2,Highland,female,15-44
2021-01-30,354,71,6,3,Highland,female,45-64
2021-01-30,281,42,1,3,Highland,female,65-74
2021-01-30,123,51,8,2,Highland,female,75-84
2021-01-30,291,88,10,1,Highland,female,85+
2021-01-30,402,84,9,4,Highland,male,0
2021-01-30,151,44,6,3,Highland,male,1-14
2021-01-30,336,65,12,2,Highland,male,15-44
2021-01-30,137,61,11,4,Highland,male,45-64
2021-01-30,168,63,6,2,Highland,male,65-74
2021-01-30,192,47,12,3,Highland,male,75-84
2021-01-30,308,78,10,3,Highland,male,85+
2021-01-30,98,82,14,1,Lanarkshire,female,0
2021-01-30,598,66,19,2,Lanarkshire,female,1-14
2021-01-30,224,26,8,1,Lanarkshire,female,15-44
2021-01-30,331,101,4,3,Lanarkshire,female,45-64
2021-01-30,366,34,3,2,Lanarkshire,female,65-74
2021-01-30,193,67,14,0,Lanarkshire,female,75-84
2021-01-30,403,35,8,0,Lanarkshire,female,85+
2021-01-30,210,104,10,3,Lanarkshire,male,0
2021-01-30,429,85,2,3,Lanarkshire,male,1-14
2021-01-30,207,41,7,3,Lanarkshire,male,15-44
2021-01-30,223,5,12,1,Lanarkshire,male,45-64
2021-01-30,296,50,10,2,Lanarkshire,male,65-74
2021-01-30,79,82,11,2,Lanarkshire,male,75-84
2021-01-30,278,40,11,3,Lanarkshire,male,85+
2021-01-30,24,45,15,3,Lothian,female,0
2021-01-30,220,47,8,1,Lothian,female,1-14
2021-01-30,357,51,11,3,Lothian,female,15-44
2021-01-30,332,80,8,2,Lothian,female,45-64
2021-01-30,306,42,14,1,Lothian,female,65-74
2021-01-30,244,84,3,3,Lothian,female,75-84
2021-01-30,441,17,8,3,Lothian,female,85+
2021-01-30,271,9,5,1,Lothian,male,0
2021-01-30,332,66,9,2,Lothian,male,1-14
2021-01-30,334,51,8,3,Lothian,male,15-44
2021-01-30,367,43,0,2,Lothian,male,45-64
2021-01-30,413,56,4,0,Lothian,male,65-74
2021-01-30,203,0,9,3,Lothian,male,75-84
2021-01-30,301,64,17,3,Lothian,male,85+
2021-01-30,209,58,9,0,Orkney,female,0
2021-01-30,105,74,15,3,Orkney,female,1-14
2021-01-30,71,61,11,1,Orkney,female,15-44
2021-01-30,107,34,8,4,Orkney,female,45-64
2021-01-30,379,56,15,2,Orkney,female,65-74
2021-01-30,208,38,12,5,Orkney,female,75-84
2021-01-30,411,40,5,3,Orkney,female,85+
2021-01-30,206,64,15,2,Orkney,male,0
2021-01-30,411,60,10,2,Orkney,male,1-14
2021-01-30,138,61,13,3,Orkney,male,15-44
2021-01-30,243,64,2,3,Orkney,male,45-64
2021-01-30,182,44,9,3,Orkney,male,65-74
2021-01-30,507,87,16,1,Orkney,male,75-84
2021-01-30,128,63,9,3,Orkney,male,85+
2021-01-30,193,45,7,0,Shetland,female,0
2021-01-30,108,43,11,2,Shetland,female,1-14
2021-01-30,378,33,6,3,Shetland,female,15-44
2021-01-30,421,88,0,3,Shetland,female,45-64
2021-01-30,266,66,11,1,Shetland,female,65-74
2021-01-30,316,44,5,2,Shetland,female,75-84
2021-01-30,311,49,10,3,Shetland,female,85+
2021-01-30,307,71,7,3,Shetland,male,0
2021-01-30,270,31,14,1,Shetland,male,1-14
2021-01-30,495,77,9,1,Shetland,male,15-44
2021-01-30,277,62,6,3,Shetland,male,45-64
2021-01-30,272,66,10,0,Shetland,male,65-74
2021-01-30,168,71,9,0,Shetland,male,75-84
2021-01-30,124,61,8,1,Shetland,male,85+
2021-01-30,96,48,6,1,Tayside,female,0
2021-01-30,483,82,13,2,Tayside,female,1-14
2021-01-30,285,67,3,2,Tayside,female,15-44
2021-01-30,310,71,12,3,Tayside,female,45-64
2021-01-30,338,63,1,2,Tayside,female,65-74
2021-01-30,470,29,12,2,Tayside,female,75-84
2021-01-30,222,59,6,4,Tayside,female,85+
2021-01-30,503,49,6,1,Tayside,male,0
2021-01-30,284,62,6,0,Tayside,male,1-14
2021-01-30,421,38,6,1,Tayside,male,15-44
2021-01-30,191,55,8,2,Tayside,male,45-64
2021-01-30,377,64,11,2,Tayside,male,65-74
2021-01-30,107,44,6,1,Tayside,male,75-84
2021-01-30,250,44,10,2,Tayside,male,85+
2021-01-30,242,41,13,3,Western Isles,female,0
2021-01-30,215,90,13,1,Western Isles,female,1-14
2021-01-30,268,72,6,2,Western Isles,female,15-44
2021-01-30,247,27,3,1,Western Isles,female,45-64
2021-01-30,151,47,9,2,Western Isles,female,65-74
2021-01-30,66,46,13,1,Western Isles,female,75-84
2021-01-30,68,42,9,2,Western Isles,female,85+
2021-01-30,162,84,10,2,Western Isles,male,0
2021-01-30,277,60,9,3,Western Isles,male,1-14
2021-01-30,394,57,12,5,Western Isles,male,15-44
2021-01-30,249,47,16,3,Western Isles,male,45-64
2021-01-30,79,35,17,3,Western Isles,male,65-74
2021-01-30,147,28,5,2,Western Isles,male,75-84
2021-01-30,247,34,12,4,Western Isles,male,85+
2021-01-31,271,61,7,2,Ayrshire and Arran,female,0
2021-01-31,370,8,12,1,Ayrshire and Arran,female,1-14
2021-01-31,408,0,8,3,Ayrshire and Arran,female,15-44
2021-01-31,549,68,9,4,Ayrshire and Arran,female,45-64
2021-01-31,574,67,5,3,Ayrshire and Arran,female,65-74
2021-01-31,457,56,8,1,Ayrshire and Arran,female,75-84
2021-01-31,214,17,8,2,Ayrshire and Arran,female,85+
2021-01-31,331,27,13,3,Ayrshire and Arran,male,0
2021-01-31,375,109,11,3,Ayrshire and Arran,male,1-14
2021-01-31,236,88,13,3,Ayrshire and Arran,male,15-44
2021-01-31,0,79,11,3,Ayrshire and Arran,male,45-64
2021-01-31,257,63,11,3,Ayrshire and Arran,male,65-74
2021-01-31,238,13,2,1,Ayrshire and Arran,male,75-84
2021-01-31,236,73,13,2,Ayrshire and Arran,male,85+
2021-01-31,425,28,5,2,Borders,female,0
2021-01-31,279,57,8,3,Borders,female,1-14
2021-01-31,241,9,14,2,Borders,female,15-44
2021-01-31,360,18,13,3,Borders,female,45-64
2021-01-31,226,87,8,4,Borders,female,65-74
2021-01-31,252,2,9,3,Borders,female,75-84
2021-01-31,417,53,8,3,Borders,female,85+
2021-01-31,298,89,1,4,Borders,male,0
2021-01-31,227,94,2,3,Borders,male,1-14
2021-01-31,183,39,8,2,Borders,male,15-44
2021-01-31,168,38,9,3,Borders,male,45-64
2021-01-31,525,63,12,1,Borders,male,65-74
2021-01-31,620,86,8,2,Borders,male,75-84
2021-01-31,199,45,3,0,Borders,male,85+
2021-01-31,285,37,14,1,Dumfries and Galloway,female,0
2021-01-31,399,37,10,1,Dumfries and Galloway,female,1-14
2021-01-31,296,11,9,0,Dumfries and Galloway,female,15-44
2021-01-31,484,43,17,3,Dumfries and Galloway,female,45-64
2021-01-31,260,34,9,5,Dumfries and Galloway,female,65-74
2021-01-31,320,52,8,2,Dumfries and Galloway,female,75-84
2021-01-31,379,95,6,2,Dumfries and Galloway,female,85+
2021-01-31,501,58,9,1,Dumfries and Galloway,male,0
2021-01-31,309,68,4,1,Dumfries and Galloway,male,1-14
2021-01-31,373,68,6,2,Dumfries and Galloway,male,15-44
2021-01-31,0,94,10,3,Dumfries and Galloway,male,45-64
2021-01-31,382,42,4,3,Dumfries and Galloway,male,65-74
2021-01-31,316,31,8,2,Dumfries and Galloway,male,75-84
2021-01-31,160,76,5,1,Dumfries and Galloway,male,85+
2021-01-31,266,49,6,1,Fife,female,0
2021-01-31,186,14,8,3,Fife,female,1-14
2021-01-31,493,42,13,1,Fife,female,15-44
2021-01-31,244,104,7,2,Fife,female,45-64
2021-01-31,197,54,5,2,Fife,female,65-74
2021-01-31,400,60,0,3,Fife,female,75-84
2021-01-31,410,45,7,4,Fife,female,85+
2021-01-31,229,16,12,3,Fife,male,0
2021-01-31,343,60,19,5,Fife,male,1-14
2021-01-31,296,71,4,1,Fife,male,15-44
2021-01-31,321,55,9,3,Fife,male,45-64
2021-01-31,312,57,10,3,Fife,male,65-74
2021-01-31,118,75,7,2,Fife,male,75-84
2021-01-31,154,73,7,4,Fife,male,85+
2021-01-31,193,54,5,1,Forth Valley,female,0
